geographicAreaM49	timePointYears	Value_4103	Value_4101	Value_4102	Value_4105	Value_4104	Value_4106	Value_4107	Value_4100	Value_4160	Value_4162	Value_4168	Value_4108	Value_4109	Value_4110	Value_4150	Value_4155	Value_4157	Value_4154	Value_4156	Value_4158	Value_4164	Value_4176	Value_4174	Value_4182	Value_4452	Value_4185	Value_4187	Value_4188	Value_4190	Value_4192	Value_4509	Value_4193	Value_4194	Value_4196	Value_4195	Value_4253	Value_4251	Value_4252	Value_4250	Value_4254	Value_4255	Value_4256	Value_4257	Value_4263	Value_4264	Value_4265	Value_4451	Value_4271	Value_4260	Value_4273	Value_4275	Value_4300	Value_4303	Value_4304	Value_4305	Value_4311	Value_4308	Value_4309	Value_4310	Value_4313	Value_4312	Value_4316	Value_4317	Value_4314	Value_4315	Value_4319	Value_4323	Value_4320	Value_4324	Value_4321	Value_4325	Value_4322	Value_4327	Value_4326	Value_4328	Value_4318	Value_4330	Value_4307	Value_4331	Value_4445	Value_4400	Value_4446	Value_4448	Value_4450	Value_4455	Value_4454	Value_4457	Value_4458	Value_4112	Value_4459	Value_4462	Value_4379	Value_4461	Value_4463	Value_4464	Value_4466	Value_4465	Value_4467	Value_4468	Value_4470	Value_4471	Value_4197	Value_4514	Value_4513	Value_4531	Value_4532	Value_4538	Value_4449	Value_4550	Value_4549	Value_4551	Value_4552	Value_4553	Value_4554	Value_4548	Value_4555	Value_4546	Value_4547	Value_4556	Value_4557	Imputation
Saint Lucia	2009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.58	0.003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Saint Lucia	2012	10	3	7	147.5	180.9	33.37	291.8	62	0	0	0	17	13	4	1.427	NA	0.3	NA	NA	1658	0	0	0	0	0	NA	NA	0.3	1658	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7248	1310000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.13	NA	NA	NA	NA	NA	NA	19.32	88	NA	NA	NA	NA	NA	NA	32400000	NA	173000000	922000000	NA	1.778	No
Saint Lucia	2014	10	3	7	NA	NA	NA	NA	62	0	0	0	17	13	4	1.427	NA	0.3	NA	NA	1622	0	0	0	0	0	NA	NA	0.3	1622	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.13	NA	NA	NA	NA	NA	NA	18.89	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.778	No
Saint Lucia	2015	NA	NA	NA	150.8	185	34.22	298.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7764	1440000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34800000	NA	162000000	1000000000	NA	NA	No
Saint Lucia	1961	14	5	9	71.89	92.09	20.2	148.5	62	0	0	0	14	11	3	1.427	NA	0.3	NA	NA	3258	0	0	0	0	0	NA	NA	0.3	3258	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1185	144000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.58	NA	NA	NA	NA	NA	NA	35	40	NA	NA	NA	NA	NA	NA	20000000	NA	29900000	93700000	NA	1.778	Yes
Saint Lucia	1962	14	5	9	71.89	92.09	20.2	148.5	62	0	0	0	14	11	3	1.427	NA	0.3	NA	NA	3258	0	0	0	0	0	NA	NA	0.3	3258	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1185	144000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.58	NA	NA	NA	NA	NA	NA	35	40	NA	NA	NA	NA	NA	NA	20000000	NA	29900000	93700000	NA	1.778	Yes
Saint Lucia	1965	15	5	10	74.19	95.81	21.62	154.5	62	0	0	0	14	11	3	1.427	NA	0.3	NA	NA	3136	0	0	0	0	0	NA	NA	0.3	3136	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1185	144000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.195	NA	NA	NA	NA	NA	NA	35	40	NA	NA	NA	NA	NA	NA	20000000	NA	29900000	93700000	NA	1.778	Yes
Saint Lucia	1967	16	5	11	76.49	99.53	23.04	160.5	62	0	0	0	14	11	3	1.427	NA	0.3	NA	NA	3014	0	0	0	0	0	NA	NA	0.3	3014	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1185	144000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.81	NA	NA	NA	NA	NA	NA	35	40	NA	NA	NA	NA	NA	NA	20000000	NA	29900000	93700000	NA	1.778	Yes
Saint Lucia	1970	16.5	5	11.5	78.495	103.015	24.52	166.15	62	0	0	0	14	11	3	1.427	NA	0.3	NA	NA	2915.5	0	0	0	0	0	NA	NA	0.3	2915.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1185	144000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.615	NA	NA	NA	NA	NA	NA	35	40	NA	NA	NA	NA	NA	NA	20000000	NA	29900000	93700000	NA	1.778	Yes
Saint Lucia	1972	17	5	12	80.5	106.5	26	171.8	62	0	0	0	14	11	3	1.427	NA	0.3	NA	NA	2817	0	0	0	0	0	NA	NA	0.3	2817	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1185	144000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.42	NA	NA	NA	NA	NA	NA	35	40	NA	NA	NA	NA	NA	NA	20000000	NA	29900000	93700000	NA	1.778	Yes
Saint Lucia	1975	17	5	12	82.135	109.65	27.515	176.85	62	0	0	0	14	11	3	1.427	NA	0.3	NA	NA	2738.5	0	0	0	0	0	NA	NA	0.3	2738.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1185	144000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.42	NA	NA	NA	NA	NA	NA	35	40	NA	NA	NA	NA	NA	NA	20000000	NA	29900000	93700000	NA	1.778	Yes
Saint Lucia	1977	17	5	12	83.77	112.8	29.03	181.9	62	0	0	0	14	11	3	1.427	NA	0.3	NA	NA	2660	0	0	0	0	0	NA	NA	0.3	2660	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1185	144000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.42	NA	NA	NA	NA	NA	NA	35	40	NA	NA	NA	NA	NA	NA	20000000	NA	29900000	93700000	NA	1.778	Yes
Saint Lucia	1980	17.5	4.5	13	86.075	117	30.925	188.7	62	0	0	0	14	11	3	1.427	NA	0.3	NA	NA	2567.5	0	0	0	0	0	NA	NA	0.3	2567.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1185	144000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.225	NA	NA	NA	NA	NA	NA	35	40	NA	NA	NA	NA	NA	NA	20000000	NA	29900000	93700000	NA	1.778	Yes
Saint Lucia	1982	18	4	14	88.38	121.2	32.82	195.5	62	0	0	0	14	11	3	1.427	NA	0.3	NA	NA	2475	0	0	0	0	0	NA	NA	0.3	2475	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1185	144000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.03	NA	NA	NA	NA	NA	NA	35	40	NA	NA	NA	NA	NA	NA	20000000	NA	29900000	93700000	NA	1.778	Yes
Saint Lucia	1985	18.5	3.5	15	91.025	126.1	35.075	203.4	62	0	0	0	14	11	3	1.427	NA	0.3	NA	NA	2382.5	0	0	0	0	0	NA	NA	0.3	2382.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1517.5	193000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.84	NA	NA	NA	NA	NA	NA	32.085	44	NA	NA	NA	NA	NA	NA	26050000	NA	36200000	130850000	NA	1.778	Yes
Saint Lucia	1987	19	3	16	93.67	131	37.33	211.3	62	0	0	0	14	11	3	1.427	NA	0.3	NA	NA	2290	0	0	0	0	0	NA	NA	0.3	2290	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1850	242000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.65	NA	NA	NA	NA	NA	NA	29.17	48	NA	NA	NA	NA	NA	NA	32100000	NA	42500000	168000000	NA	1.778	Yes
Saint Lucia	1992	17.7	2.7	15	100.2	141.9	41.68	228.9	62	0	0	0	15	11	4	1.427	NA	0.3	NA	NA	2114	0	0	0	0	0	NA	NA	0.3	2114	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3369	478000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.55	NA	NA	NA	NA	NA	NA	26.32	57	NA	NA	NA	NA	NA	NA	53700000	NA	80100000	268000000	NA	1.778	Yes
Saint Lucia	1997	15.4	1.9	13.5	108.2	151	42.83	243.5	62	0	0	0	15	11	4	1.427	NA	0.3	NA	NA	1987	0	0	0	0	0	NA	NA	0.3	1987	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4003	604000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.84	NA	NA	NA	NA	NA	NA	23.44	64	NA	NA	NA	NA	NA	NA	35100000	NA	91000000	389000000	NA	1.778	Yes
Saint Lucia	2002	11.9	2	9.9	118	160.2	42.18	258.4	62	0	0	0	16	12	4	1.427	NA	0.3	NA	NA	1873	0	0	0	0	0	NA	NA	0.3	1873	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4657	746000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.19	NA	NA	NA	NA	NA	NA	22.22	72	NA	NA	NA	NA	NA	NA	35500000	NA	103000000	504000000	NA	1.778	Yes
Saint Lucia	2006	10.6	2.2	8.4	126.15	165.2	39.025	266.45	62	0	0	0	16.5	12.5	4	1.427	NA	0.3	NA	NA	1818	0	0	0	0	0	NA	NA	0.3	1818	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5775.5	958000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.095	NA	NA	NA	NA	NA	NA	21.605	76.5	NA	NA	NA	NA	NA	NA	33900000	NA	137000000	641500000	NA	1.778	Yes
Saint Lucia	2007	9.3	2.4	6.9	134.3	170.2	35.87	274.5	62	0	0	0	17	13	4	1.427	NA	0.3	NA	NA	1763	0	0	0	0	0	NA	NA	0.3	1763	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6894	1170000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	20.99	81	NA	NA	NA	NA	NA	NA	32300000	NA	171000000	779000000	NA	1.778	Yes
Saint Lucia	2009	9.65	2.7	6.95	140.9	175.55	34.62	283.15	62	0	0	0	17	13	4	1.427	NA	0.3	NA	NA	1710.5	0	0	0	0	0	NA	NA	0.3	1710.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7071	1240000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.565	NA	NA	NA	NA	NA	NA	20.155	84.5	NA	NA	NA	NA	NA	NA	32350000	NA	172000000	850500000	NA	1.778	Yes
Saint Lucia	2012	10	3	7	147.5	180.9	33.37	291.8	62	0	0	0	17	13	4	1.427	NA	0.3	NA	NA	1658	0	0	0	0	0	NA	NA	0.3	1658	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7248	1310000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.13	NA	NA	NA	NA	NA	NA	19.32	88	NA	NA	NA	NA	NA	NA	32400000	NA	173000000	922000000	NA	1.778	Yes
Saint Lucia	2014	10	3	7	149.15	182.95	33.795	295.1	62	0	0	0	17	13	4	1.427	NA	0.3	NA	NA	1622	0	0	0	0	0	NA	NA	0.3	1622	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7506	1375000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.13	NA	NA	NA	NA	NA	NA	18.89	90	NA	NA	NA	NA	NA	NA	33600000	NA	167500000	961000000	NA	1.778	Yes
Saint Lucia	2015	10	3	7	150.8	185	34.22	298.4	62	0	0	0	17	13	4	1.427	NA	0.3	NA	NA	1622	0	0	0	0	0	NA	NA	0.3	1622	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7764	1440000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.13	NA	NA	NA	NA	NA	NA	18.89	90	NA	NA	NA	NA	NA	NA	34800000	NA	162000000	1000000000	NA	1.778	Yes
Samoa	1962	56	11	45	93.73	115.8	22.07	40.77	284	0	0	0	NA	NA	NA	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Samoa	1967	61	11	50	107.9	134.2	26.29	47.25	284	0	0	0	NA	NA	NA	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Samoa	1972	63	13	50	116.7	147.3	30.57	51.87	284	0	0	0	NA	NA	NA	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Samoa	1977	70	15	55	120.8	153.2	32.35	53.94	284	0	0	0	NA	NA	NA	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Samoa	1982	76	16	60	124	157.4	33.37	55.42	284	0	0	0	27	18	9	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	770.1	121000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.76	NA	NA	NA	NA	NA	NA	48.21	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Samoa	1987	75.7	17.7	58	126.9	161	34.13	56.69	284	0	0	0	26	18	8	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	693.9	112000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.65	NA	NA	NA	NA	NA	NA	44.83	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Samoa	1992	50	17	33	130.4	165.6	35.2	58.31	284	0	0	0	24	17	7	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	798.9	132000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.61	NA	NA	NA	NA	NA	NA	40.68	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Samoa	1995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58.07	0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Samoa	1997	49	17	32	134.8	172.2	37.38	60.63	284	0	0	0	23	16	7	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1658	285000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.25	NA	NA	NA	NA	NA	NA	36.51	63	NA	NA	NA	NA	NA	NA	57600000	NA	71100000	152000000	NA	NA	No
Samoa	2000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.63	0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
