"geographicAreaM49","timePointYears","Value_4103","Value_4101","Value_4102","Value_4105","Value_4104","Value_4106","Value_4107","Value_4100","Value_4160","Value_4162","Value_4168","Value_4108","Value_4109","Value_4110","Value_4150","Value_4155","Value_4157","Value_4154","Value_4156","Value_4158","Value_4164","Value_4176","Value_4174","Value_4182","Value_4452","Value_4185","Value_4187","Value_4188","Value_4190","Value_4192","Value_4509","Value_4193","Value_4194","Value_4196","Value_4195","Value_4253","Value_4251","Value_4252","Value_4250","Value_4254","Value_4255","Value_4256","Value_4257","Value_4263","Value_4264","Value_4265","Value_4451","Value_4271","Value_4260","Value_4273","Value_4275","Value_4300","Value_4303","Value_4304","Value_4305","Value_4311","Value_4308","Value_4309","Value_4310","Value_4313","Value_4312","Value_4316","Value_4317","Value_4314","Value_4315","Value_4319","Value_4323","Value_4320","Value_4324","Value_4321","Value_4325","Value_4322","Value_4327","Value_4326","Value_4328","Value_4318","Value_4330","Value_4307","Value_4331","Value_4445","Value_4400","Value_4446","Value_4448","Value_4450","Value_4455","Value_4454","Value_4457","Value_4458","Value_4112","Value_4459","Value_4462","Value_4379","Value_4461","Value_4463","Value_4464","Value_4466","Value_4465","Value_4467","Value_4468","Value_4470","Value_4471","Value_4197","Value_4514","Value_4513","Value_4531","Value_4532","Value_4538","Value_4449","Value_4550","Value_4549","Value_4551","Value_4552","Value_4553","Value_4554","Value_4548","Value_4555","Value_4546","Value_4547","Value_4556","Value_4557"
"Brazil",1972,44337,38000,6337,42495,100844,58349,11.84,851577,2986,0,0,NA,NA,NA,14995,5661,5661,645.6,645.6,56136,2986,2986,0,2986,0,8647,645.6,8647,85746,34.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29350,NA,NA,NA,NA,NA,NA,NA,NA,NA,580.5,58500000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,2996,NA,NA,NA,NA,6480000000,NA,19200000000,24200000000,NA,NA
"Brazil",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3933,447.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",1977,50950,44000,6950,42652,113776,71124,13.36,851577,2986,0,0,NA,NA,NA,14995,5661,5661,645.6,645.6,49756,2986,2986,0,2986,0,8647,645.6,8647,76000,34.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29350,NA,NA,NA,NA,NA,NA,0.1295,57,NA,1547,176000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,2996,NA,NA,NA,NA,22800000000,NA,60000000000,72500000000,NA,NA
"Brazil",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3765,482.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",1982,54136,47000,7136,42279,128055,85776,15.04,851577,2986,0,0,16221,12822,3399,14995,5661,5661,645.6,645.6,44208,2986,2986,0,2986,0,8647,645.6,8647,67526,34.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29350,NA,NA,NA,NA,NA,NA,0.4947,232.5,NA,2202,282000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.357,NA,NA,NA,NA,NA,NA,33.95,47773,NA,2996,NA,NA,NA,NA,22700000000,NA,115000000000,115000000000,NA,NA
"Brazil",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4083,581.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",1987,55391,49500,5891,41032,142437,101405,16.73,851577,2986,0,0,15167,12191,2976,14995,5661,5661,645.6,645.6,39744,2986,2986,0,2986,0,8647,645.6,8647,60708,34.53,NA,NA,NA,NA,NA,35.04,NA,NA,NA,NA,NA,NA,246,35.04,NA,NA,NA,NA,NA,NA,0.4052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29350,NA,NA,NA,NA,NA,0.619,1.313,650,NA,2064,294000000000,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,6.505,NA,NA,NA,NA,NA,NA,27.57,55005,0.6201,2996,NA,NA,NA,NA,26500000000,NA,121000000000,117000000000,NA,NA
"Brazil",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3872,601.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",1992,59000,51803,7197,38744,155379,116635,18.25,851577,2986,0,0,14123,11299,2824,14995,5661,5661,645.6,645.6,36433,2986,2986,0,2986,0,8647,645.6,8647,55651,34.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29350,NA,NA,NA,NA,NA,NA,2.606,1350,NA,2581,401000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.928,NA,NA,NA,NA,NA,NA,21.88,64558,NA,2996,NA,NA,NA,NA,27200000000,NA,136000000000,189000000000,NA,NA
"Brazil",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3583,601.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.87,11.5,9.94,33.43,60.93,20.96,18.12,326.8,54.83,0.04,NA,NA,NA,NA,0.3866,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,81,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9686,NA,NA,68.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.93,87.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9703,NA,1340,0,20.08,46.55,NA,NA,NA,NA,NA,NA
"Brazil",1997,65300,57788,7512,35943,167894,131951,19.72,851577,2986,0,0,13649,10637,3012,14995,5661,5661,645.6,645.6,33718,2986,2986,0,2986,0,8647,645.6,8647,51503,34.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29350,NA,NA,NA,NA,NA,NA,15.31,8847,NA,5259,883000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.668,NA,NA,NA,NA,59.2,199.1,18.1,75427,NA,2996,NA,NA,NA,NA,41400000000,NA,200000000000,535000000000,NA,NA
"Brazil",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280,NA,NA,1.859,2878,1696,1006,176.1,2878,NA,NA,2878,NA,NA,100,18.95,545.3,80.79,2325,NA,NA,NA,NA,NA,NA,9.806,NA,4.179,0.5212,15,NA,NA,NA,NA,NA,NA,NA,NA,1182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3810,689.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",2002,68868,61504,7364,34158,181046,146888,21.26,851577,2986,0,0,13038,9919,3119,14995,5661,5661,645.6,645.6,31268,2986,2986,0,2986,0,8647,645.6,8647,47761,34.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29350,NA,NA,NA,NA,NA,NA,30.48,18744,NA,2806,508000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.087,NA,NA,NA,NA,NA,NA,14.87,87693,NA,2996,NA,NA,NA,NA,27800000000,NA,114000000000,291000000000,NA,NA
"Brazil",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3616,697.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.07,16.23,10.14,31.7,54.59,27.95,17.46,301.2,58.07,NA,NA,NA,48.26,15.3,0.3666,0.6716,NA,NA,NA,NA,4601,1860,2413,328,4601,NA,NA,4601,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,96.81,4454,15.68,NA,6.083,NA,NA,NA,NA,1.026,37.29,25502,84.19,NA,NA,2741,119.6,5329,4454,96.81,119.6,NA,NA,100,102.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.028,NA,1945,0.0026,31.86,49.69,NA,0.1346,NA,NA,7.792,1.841
"Brazil",2007,75638,68388,7250,34236,192785,158549,22.64,851577,2986,0,0,11917,9009,2908,14995,5661,5661,645.6,645.6,29364,2986,2986,0,2986,0,8647,645.6,8647,44853,34.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29350,NA,NA,NA,NA,NA,NA,NA,NA,NA,7262,1400000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.882,NA,NA,NA,NA,52.6,164.4,12.3,96908,NA,2996,NA,NA,NA,NA,61700000000,NA,323000000000,806000000000,NA,NA
"Brazil",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.83,17.21,12.72,44.9,60,23,17,369.7,74.78,0.04,NA,NA,NA,NA,0.5193,0.8648,NA,NA,NA,NA,5400,2619,2446,334.8,5400,NA,NA,5400,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,NA,6.783,NA,NA,NA,NA,1.321,NA,NA,85.03,NA,NA,2781,NA,NA,NA,NA,NA,NA,NA,99.93,102,NA,3460,700.4,NA,NA,NA,NA,NA,NA,1.323,NA,2664,0,42.9,84.13,NA,NA,NA,NA,NA,NA
"Brazil",2012,79607,72607,7000,33740,202402,168662,23.77,851577,2986,0,0,10496,7924,2572,14995,5661,5661,645.6,645.6,27969,2986,2986,0,2986,0,8647,645.6,8647,42722,34.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29350,NA,NA,NA,NA,NA,NA,43.81,31811,NA,12154,2460000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.348,NA,NA,NA,NA,62.85,221.8,10.16,103310,NA,2996,NA,NA,NA,NA,103000000000,NA,546000000000,1450000000000,NA,1.841
"Brazil",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",2014,86589,80017,6572,NA,NA,NA,NA,851577,2986,0,0,9930,7504,2426,14995,5661,5661,645.6,645.6,27236,2986,2986,0,2986,0,8647,645.6,8647,41603,34.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.17,NA,NA,NA,NA,NA,NA,9.41,105523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.841
"Brazil",2015,NA,NA,NA,33340,207848,174508,24.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8516,1770000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3370,700.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77000000000,NA,346000000000,1130000000000,NA,NA
"Brazil",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameroon",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,0.0066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameroon",1962,5570,5050,520,4752,5594,842.3,11.77,47544,4,0,6.15,NA,NA,NA,762.6,268,273,100,95,48802,10.15,10.15,0,10.15,0,278.1,100,283.1,50608,3.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,699000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameroon",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.051,0.0066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameroon",1967,5870,5300,570,5139,6281,1142,13.21,47544,4,0,6.15,NA,NA,NA,762.6,268,273,100,95,43464,10.15,10.15,0,10.15,0,278.1,100,283.1,45072,3.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.7,934000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.91,NA,NA,NA,NA,291000000,NA,188000000,455000000,NA,NA
"Cameroon",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.626,0.0116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameroon",1972,6095,5450,645,5498,7134,1636,15.01,47544,4,0,6.15,NA,NA,NA,762.6,268,273,100,95,38267,10.15,10.15,0,10.15,0,278.1,100,283.1,39683,3.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.6,1430000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.91,NA,NA,NA,NA,457000000,NA,270000000,704000000,NA,NA
"Cameroon",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548.5,4.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameroon",1977,6644,5666,978,5775,8188,2413,17.22,47544,4,0,6.15,NA,NA,NA,762.6,268,273,100,95,33341,10.15,10.15,0,10.15,0,278.1,100,283.1,34575,3.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.1,3370000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.91,NA,NA,NA,NA,1130000000,NA,619000000,1610000000,NA,NA
